input
rotation 3-781-4  >> rotation: [ 3-781-4 ] .
rotation 82-18-749  >> rotation: [ 82-18-749 ] .
rotation 4-63-0 to 20-032-3  >> rotation: [ 4-63-0 ] -- [20-032-3 ] .
rotation 5-087-64 to 1-794-569  >> rotation: [ 5-087-64 ] -- [1-794-569 ] .
rotation 415-18-694 to 86-175-541  >> rotation: [ 415-18-694 ] -- [86-175-541 ] .
rotation 62-1-187  >> rotation: [ 62-1-187 ] .
rotation 24-8-629 to 616-03-93  >> rotation: [ 24-8-629 ] -- [616-03-93 ] .
rotation 127-94-92  >> rotation: [ 127-94-92 ] .
rotation 87-123-7  >> rotation: [ 87-123-7 ] .
rotation 22-7-36 to 74-0-253  >> rotation: [ 22-7-36 ] -- [74-0-253 ] .
rotation 21-8-834  >> rotation: [ 21-8-834 ] .
rotation 22-053-021 to 5-096-1  >> rotation: [ 22-053-021 ] -- [5-096-1 ] .
rotation 1-1-6 to 52-80-0  >> rotation: [ 1-1-6 ] -- [52-80-0 ] .
rotation 96-538-6  >> rotation: [ 96-538-6 ] .
rotation 2-876-26  >> rotation: [ 2-876-26 ] .
rotation 443-435-914  >> rotation: [ 443-435-914 ] .
rotation 7-63-93  >> rotation: [ 7-63-93 ] .
rotation 535-27-67  >> rotation: [ 535-27-67 ] .
rotation 07-905-543 to 625-731-460  >> rotation: [ 07-905-543 ] -- [625-731-460 ] .
rotation 467-51-065  >> rotation: [ 467-51-065 ] .
rotation 844-627-112 to 911-561-432  >> rotation: [ 844-627-112 ] -- [911-561-432 ] .
rotation 46-63-36 to 823-265-8  >> rotation: [ 46-63-36 ] -- [823-265-8 ] .
rotation 08-9-789 to 783-54-53  >> rotation: [ 08-9-789 ] -- [783-54-53 ] .
rotation 620-4-802  >> rotation: [ 620-4-802 ] .
rotation 808-5-6  >> rotation: [ 808-5-6 ] .
rotation 76-387-430 to 2-7-0  >> rotation: [ 76-387-430 ] -- [2-7-0 ] .
rotation 8-66-301 to 18-224-312  >> rotation: [ 8-66-301 ] -- [18-224-312 ] .
rotation 99-884-8 to 49-23-8  >> rotation: [ 99-884-8 ] -- [49-23-8 ] .
rotation 62-7-8 to 873-6-182  >> rotation: [ 62-7-8 ] -- [873-6-182 ] .
rotation 6-0-277 to 305-194-199  >> rotation: [ 6-0-277 ] -- [305-194-199 ] .
rotation 10-5-584 to 6-3-6  >> rotation: [ 10-5-584 ] -- [6-3-6 ] .
rotation 2-58-94  >> rotation: [ 2-58-94 ] .
rotation 1-48-881 to 80-89-5  >> rotation: [ 1-48-881 ] -- [80-89-5 ] .
rotation 0-9-9  >> rotation: [ 0-9-9 ] .
rotation 089-88-6 to 04-44-2  >> rotation: [ 089-88-6 ] -- [04-44-2 ] .
rotation 5-48-83 to 49-90-44  >> rotation: [ 5-48-83 ] -- [49-90-44 ] .
rotation 24-263-6 to 49-1-557  >> rotation: [ 24-263-6 ] -- [49-1-557 ] .
rotation 756-7-3 to 588-79-85  >> rotation: [ 756-7-3 ] -- [588-79-85 ] .
rotation 0-3-312  >> rotation: [ 0-3-312 ] .
rotation 1-44-8 to 0-40-299  >> rotation: [ 1-44-8 ] -- [0-40-299 ] .
rotation 68-7-36  >> rotation: [ 68-7-36 ] .
rotation 59-072-6 to 87-057-53  >> rotation: [ 59-072-6 ] -- [87-057-53 ] .
rotation 3-498-60  >> rotation: [ 3-498-60 ] .
rotation 607-167-337 to 267-9-0  >> rotation: [ 607-167-337 ] -- [267-9-0 ] .
rotation 0-65-43  >> rotation: [ 0-65-43 ] .
rotation 29-763-979 to 88-7-7  >> rotation: [ 29-763-979 ] -- [88-7-7 ] .
rotation 5-8-7  >> rotation: [ 5-8-7 ] .
rotation 322-306-1 to 6-7-63  >> rotation: [ 322-306-1 ] -- [6-7-63 ] .
rotation 5-2-881 to 5-8-861  >> rotation: [ 5-2-881 ] -- [5-8-861 ] .
rotation 922-77-7 to 29-6-0  >> rotation: [ 922-77-7 ] -- [29-6-0 ] .
rotation 52-3-65 to 84-3-90  >> rotation: [ 52-3-65 ] -- [84-3-90 ] .
rotation 55-154-958 to 3-175-886  >> rotation: [ 55-154-958 ] -- [3-175-886 ] .
rotation 90-5-19  >> rotation: [ 90-5-19 ] .
rotation 6-709-95  >> rotation: [ 6-709-95 ] .
rotation 3-585-9 to 72-5-3  >> rotation: [ 3-585-9 ] -- [72-5-3 ] .
rotation 1-99-77 to 16-1-225  >> rotation: [ 1-99-77 ] -- [16-1-225 ] .
rotation 06-5-0 to 84-4-646  >> rotation: [ 06-5-0 ] -- [84-4-646 ] .
rotation 8-452-11 to 38-1-618  >> rotation: [ 8-452-11 ] -- [38-1-618 ] .
rotation 7-16-474 to 1-568-17  >> rotation: [ 7-16-474 ] -- [1-568-17 ] .
rotation 464-084-696 to 59-73-37  >> rotation: [ 464-084-696 ] -- [59-73-37 ] .
rotation 28-59-658  >> rotation: [ 28-59-658 ] .
rotation 80-61-02  >> rotation: [ 80-61-02 ] .
rotation 3-84-6 to 282-79-235  >> rotation: [ 3-84-6 ] -- [282-79-235 ] .
rotation 52-135-369  >> rotation: [ 52-135-369 ] .
rotation 948-5-34  >> rotation: [ 948-5-34 ] .
rotation 34-03-32 to 1-86-8  >> rotation: [ 34-03-32 ] -- [1-86-8 ] .
rotation 3-3-269 to 2-8-050  >> rotation: [ 3-3-269 ] -- [2-8-050 ] .
rotation 780-5-177  >> rotation: [ 780-5-177 ] .
rotation 14-607-529  >> rotation: [ 14-607-529 ] .
rotation 6-8-001  >> rotation: [ 6-8-001 ] .
rotation 636-21-705  >> rotation: [ 636-21-705 ] .
rotation 8-513-6  >> rotation: [ 8-513-6 ] .
rotation 9-5-20  >> rotation: [ 9-5-20 ] .
rotation 5-9-3  >> rotation: [ 5-9-3 ] .
rotation 4-189-8  >> rotation: [ 4-189-8 ] .
rotation 5-55-58  >> rotation: [ 5-55-58 ] .
rotation 8-87-884 to 24-3-3  >> rotation: [ 8-87-884 ] -- [24-3-3 ] .
rotation 99-7-9 to 77-66-83  >> rotation: [ 99-7-9 ] -- [77-66-83 ] .
rotation 69-342-1  >> rotation: [ 69-342-1 ] .
rotation 01-083-0 to 09-8-33  >> rotation: [ 01-083-0 ] -- [09-8-33 ] .
rotation 62-01-832  >> rotation: [ 62-01-832 ] .
rotation 46-55-405  >> rotation: [ 46-55-405 ] .
rotation 3-101-3  >> rotation: [ 3-101-3 ] .
rotation 80-5-261  >> rotation: [ 80-5-261 ] .
rotation 834-893-947  >> rotation: [ 834-893-947 ] .
rotation 756-66-23 to 8-7-9  >> rotation: [ 756-66-23 ] -- [8-7-9 ] .
rotation 251-7-420  >> rotation: [ 251-7-420 ] .
rotation 3-38-38  >> rotation: [ 3-38-38 ] .
rotation 091-82-21  >> rotation: [ 091-82-21 ] .
rotation 3-0-389 to 48-060-9  >> rotation: [ 3-0-389 ] -- [48-060-9 ] .
rotation 80-5-8 to 67-130-18  >> rotation: [ 80-5-8 ] -- [67-130-18 ] .
rotation 3-904-1 to 54-15-75  >> rotation: [ 3-904-1 ] -- [54-15-75 ] .
rotation 9-3-98  >> rotation: [ 9-3-98 ] .
rotation 3-8-62 to 46-209-6  >> rotation: [ 3-8-62 ] -- [46-209-6 ] .
rotation 951-73-2  >> rotation: [ 951-73-2 ] .
rotation 86-08-9 to 20-91-856  >> rotation: [ 86-08-9 ] -- [20-91-856 ] .
rotation 50-869-801  >> rotation: [ 50-869-801 ] .
rotation 346-40-02  >> rotation: [ 346-40-02 ] .
rotation 60-9-7  >> rotation: [ 60-9-7 ] .
rotation 966-7-73  >> rotation: [ 966-7-73 ] .
rotation 01-62-3  >> rotation: [ 01-62-3 ] .
rotation 5-060-862  >> rotation: [ 5-060-862 ] .
rotation 6-55-044  >> rotation: [ 6-55-044 ] .
rotation 40-03-117  >> rotation: [ 40-03-117 ] .
rotation 012-27-0  >> rotation: [ 012-27-0 ] .
rotation 85-65-5 to 7-354-765  >> rotation: [ 85-65-5 ] -- [7-354-765 ] .
rotation 94-55-041 to 467-457-3  >> rotation: [ 94-55-041 ] -- [467-457-3 ] .
rotation 58-681-77 to 38-146-73  >> rotation: [ 58-681-77 ] -- [38-146-73 ] .
rotation 07-718-2 to 75-8-862  >> rotation: [ 07-718-2 ] -- [75-8-862 ] .
rotation 2-89-677 to 2-1-3  >> rotation: [ 2-89-677 ] -- [2-1-3 ] .
rotation 09-3-365  >> rotation: [ 09-3-365 ] .
rotation 448-50-5  >> rotation: [ 448-50-5 ] .
rotation 640-3-95  >> rotation: [ 640-3-95 ] .
rotation 71-158-1 to 303-1-18  >> rotation: [ 71-158-1 ] -- [303-1-18 ] .
rotation 0-56-6 to 65-093-8  >> rotation: [ 0-56-6 ] -- [65-093-8 ] .
rotation 938-079-57  >> rotation: [ 938-079-57 ] .
rotation 919-37-9  >> rotation: [ 919-37-9 ] .
rotation 3-580-361 to 956-375-219  >> rotation: [ 3-580-361 ] -- [956-375-219 ] .
rotation 95-8-71  >> rotation: [ 95-8-71 ] .
rotation 94-585-12 to 608-9-89  >> rotation: [ 94-585-12 ] -- [608-9-89 ] .
rotation 97-132-1  >> rotation: [ 97-132-1 ] .
rotation 033-5-544 to 03-742-6  >> rotation: [ 033-5-544 ] -- [03-742-6 ] .
rotation 1-103-11  >> rotation: [ 1-103-11 ] .
rotation 118-54-870 to 5-77-34  >> rotation: [ 118-54-870 ] -- [5-77-34 ] .
rotation 9-2-5 to 078-78-01  >> rotation: [ 9-2-5 ] -- [078-78-01 ] .
rotation 558-3-369  >> rotation: [ 558-3-369 ] .
rotation 346-9-7  >> rotation: [ 346-9-7 ] .
rotation 2-546-023  >> rotation: [ 2-546-023 ] .
rotation 206-73-2 to 75-910-355  >> rotation: [ 206-73-2 ] -- [75-910-355 ] .
rotation 34-5-04  >> rotation: [ 34-5-04 ] .
rotation 3-98-773  >> rotation: [ 3-98-773 ] .
rotation 8-948-125 to 121-801-489  >> rotation: [ 8-948-125 ] -- [121-801-489 ] .
rotation 28-182-60 to 814-269-559  >> rotation: [ 28-182-60 ] -- [814-269-559 ] .
rotation 59-8-33  >> rotation: [ 59-8-33 ] .
rotation 78-3-284  >> rotation: [ 78-3-284 ] .
rotation 99-949-970 to 330-219-6  >> rotation: [ 99-949-970 ] -- [330-219-6 ] .
rotation 6-72-242 to 28-713-92  >> rotation: [ 6-72-242 ] -- [28-713-92 ] .
rotation 3-09-240 to 8-46-2  >> rotation: [ 3-09-240 ] -- [8-46-2 ] .
rotation 515-4-2  >> rotation: [ 515-4-2 ] .
rotation 62-38-515 to 9-44-257  >> rotation: [ 62-38-515 ] -- [9-44-257 ] .
rotation 793-5-6  >> rotation: [ 793-5-6 ] .
rotation 938-1-117 to 1-9-9  >> rotation: [ 938-1-117 ] -- [1-9-9 ] .
rotation 4-146-29 to 2-80-359  >> rotation: [ 4-146-29 ] -- [2-80-359 ] .
rotation 73-4-70 to 464-289-55  >> rotation: [ 73-4-70 ] -- [464-289-55 ] .
rotation 929-530-974 to 95-049-13  >> rotation: [ 929-530-974 ] -- [95-049-13 ] .
rotation 181-40-094  >> rotation: [ 181-40-094 ] .
rotation 9-32-22  >> rotation: [ 9-32-22 ] .
rotation 89-117-2  >> rotation: [ 89-117-2 ] .
rotation 4-156-496 to 9-410-325  >> rotation: [ 4-156-496 ] -- [9-410-325 ] .
rotation 048-0-03 to 6-82-3  >> rotation: [ 048-0-03 ] -- [6-82-3 ] .
rotation 79-794-17  >> rotation: [ 79-794-17 ] .
rotation 060-30-2  >> rotation: [ 060-30-2 ] .
rotation 55-03-3 to 44-60-6  >> rotation: [ 55-03-3 ] -- [44-60-6 ] .
rotation 920-236-426 to 429-95-0  >> rotation: [ 920-236-426 ] -- [429-95-0 ] .
rotation 57-2-03 to 7-3-21  >> rotation: [ 57-2-03 ] -- [7-3-21 ] .
rotation 769-18-0  >> rotation: [ 769-18-0 ] .
rotation 5-189-706 to 856-7-36  >> rotation: [ 5-189-706 ] -- [856-7-36 ] .
rotation 5-1-05 to 303-40-936  >> rotation: [ 5-1-05 ] -- [303-40-936 ] .
rotation 531-676-8 to 8-6-295  >> rotation: [ 531-676-8 ] -- [8-6-295 ] .
rotation 336-56-5  >> rotation: [ 336-56-5 ] .
rotation 0-18-903 to 6-726-6  >> rotation: [ 0-18-903 ] -- [6-726-6 ] .
rotation 17-279-71 to 603-2-1  >> rotation: [ 17-279-71 ] -- [603-2-1 ] .
rotation 188-246-460 to 1-317-8  >> rotation: [ 188-246-460 ] -- [1-317-8 ] .
rotation 777-3-132 to 899-47-7  >> rotation: [ 777-3-132 ] -- [899-47-7 ] .
rotation 732-36-5  >> rotation: [ 732-36-5 ] .
rotation 390-928-4  >> rotation: [ 390-928-4 ] .
rotation 8-926-579  >> rotation: [ 8-926-579 ] .
rotation 047-42-822  >> rotation: [ 047-42-822 ] .
rotation 153-649-349  >> rotation: [ 153-649-349 ] .
rotation 108-7-030  >> rotation: [ 108-7-030 ] .
rotation 6-4-156  >> rotation: [ 6-4-156 ] .
rotation 32-650-935  >> rotation: [ 32-650-935 ] .
rotation 2-616-398 to 645-666-7  >> rotation: [ 2-616-398 ] -- [645-666-7 ] .
rotation 864-0-9  >> rotation: [ 864-0-9 ] .
rotation 60-139-302 to 34-68-2  >> rotation: [ 60-139-302 ] -- [34-68-2 ] .
rotation 54-29-023 to 644-9-5  >> rotation: [ 54-29-023 ] -- [644-9-5 ] .
rotation 266-16-9  >> rotation: [ 266-16-9 ] .
rotation 16-93-839  >> rotation: [ 16-93-839 ] .
rotation 435-7-140 to 16-92-11  >> rotation: [ 435-7-140 ] -- [16-92-11 ] .
rotation 4-9-5 to 958-76-41  >> rotation: [ 4-9-5 ] -- [958-76-41 ] .
rotation 13-609-2  >> rotation: [ 13-609-2 ] .
rotation 908-57-47  >> rotation: [ 908-57-47 ] .
rotation 39-01-054  >> rotation: [ 39-01-054 ] .
rotation 657-997-6  >> rotation: [ 657-997-6 ] .
rotation 4-19-20 to 737-1-24  >> rotation: [ 4-19-20 ] -- [737-1-24 ] .
rotation 79-1-743  >> rotation: [ 79-1-743 ] .
rotation 2-947-7  >> rotation: [ 2-947-7 ] .
rotation 8-68-425 to 663-90-37  >> rotation: [ 8-68-425 ] -- [663-90-37 ] .
rotation 09-72-593  >> rotation: [ 09-72-593 ] .
rotation 841-7-590 to 45-13-06  >> rotation: [ 841-7-590 ] -- [45-13-06 ] .
rotation 9-9-747  >> rotation: [ 9-9-747 ] .
rotation 98-7-4  >> rotation: [ 98-7-4 ] .
rotation 037-237-80  >> rotation: [ 037-237-80 ] .
rotation 51-62-625 to 7-52-68  >> rotation: [ 51-62-625 ] -- [7-52-68 ] .
rotation 2-88-341  >> rotation: [ 2-88-341 ] .
rotation 143-9-537  >> rotation: [ 143-9-537 ] .
rotation 498-36-6 to 425-8-4  >> rotation: [ 498-36-6 ] -- [425-8-4 ] .
rotation 292-74-7 to 331-03-5  >> rotation: [ 292-74-7 ] -- [331-03-5 ] .
rotation 762-83-01 to 2-8-43  >> rotation: [ 762-83-01 ] -- [2-8-43 ] .
rotation 548-54-7 to 260-79-1  >> rotation: [ 548-54-7 ] -- [260-79-1 ] .
rotation 28-4-020 to 149-770-789  >> rotation: [ 28-4-020 ] -- [149-770-789 ] .
rotation 193-809-79 to 07-9-1  >> rotation: [ 193-809-79 ] -- [07-9-1 ] .
rotation 071-1-79  >> rotation: [ 071-1-79 ] .
rotation 8-1-716  >> rotation: [ 8-1-716 ] .
rotation 4-9-3  >> rotation: [ 4-9-3 ] .
rotation 36-59-40  >> rotation: [ 36-59-40 ] .
rotation 9-08-3  >> rotation: [ 9-08-3 ] .
rotation 75-855-055  >> rotation: [ 75-855-055 ] .
rotation 51-17-0  >> rotation: [ 51-17-0 ] .
rotation 099-4-268 to 529-651-591  >> rotation: [ 099-4-268 ] -- [529-651-591 ] .
rotation 5-336-931  >> rotation: [ 5-336-931 ] .
rotation 715-3-361 to 002-8-5  >> rotation: [ 715-3-361 ] -- [002-8-5 ] .
rotation 3-19-804 to 1-6-921  >> rotation: [ 3-19-804 ] -- [1-6-921 ] .
rotation 24-51-679  >> rotation: [ 24-51-679 ] .
rotation 662-79-10 to 35-2-00  >> rotation: [ 662-79-10 ] -- [35-2-00 ] .
rotation 33-384-386 to 798-290-9  >> rotation: [ 33-384-386 ] -- [798-290-9 ] .
rotation 980-04-78  >> rotation: [ 980-04-78 ] .
rotation 916-916-63  >> rotation: [ 916-916-63 ] .
rotation 415-0-42  >> rotation: [ 415-0-42 ] .
rotation 85-54-2 to 732-37-718  >> rotation: [ 85-54-2 ] -- [732-37-718 ] .
rotation 7-83-475 to 618-7-665  >> rotation: [ 7-83-475 ] -- [618-7-665 ] .
rotation 465-32-349  >> rotation: [ 465-32-349 ] .
rotation 927-865-406  >> rotation: [ 927-865-406 ] .
rotation 68-08-51  >> rotation: [ 68-08-51 ] .
rotation 6-46-013  >> rotation: [ 6-46-013 ] .
rotation 455-01-5  >> rotation: [ 455-01-5 ] .
rotation 9-8-2 to 489-9-577  >> rotation: [ 9-8-2 ] -- [489-9-577 ] .
rotation 8-63-153 to 886-609-244  >> rotation: [ 8-63-153 ] -- [886-609-244 ] .
rotation 2-952-807 to 53-48-820  >> rotation: [ 2-952-807 ] -- [53-48-820 ] .
rotation 101-032-2  >> rotation: [ 101-032-2 ] .
rotation 719-3-3  >> rotation: [ 719-3-3 ] .
rotation 11-000-7  >> rotation: [ 11-000-7 ] .
rotation 8-779-7 to 3-32-0  >> rotation: [ 8-779-7 ] -- [3-32-0 ] .
rotation 2-3-605  >> rotation: [ 2-3-605 ] .
rotation 1-787-59  >> rotation: [ 1-787-59 ] .
rotation 8-49-55  >> rotation: [ 8-49-55 ] .
rotation 849-1-078  >> rotation: [ 849-1-078 ] .
rotation 3-04-216  >> rotation: [ 3-04-216 ] .
rotation 985-316-401  >> rotation: [ 985-316-401 ] .
rotation 277-23-4  >> rotation: [ 277-23-4 ] .
rotation 9-405-97 to 06-826-185  >> rotation: [ 9-405-97 ] -- [06-826-185 ] .
rotation 8-036-6 to 869-895-59  >> rotation: [ 8-036-6 ] -- [869-895-59 ] .
rotation 88-32-42  >> rotation: [ 88-32-42 ] .
rotation 565-165-45  >> rotation: [ 565-165-45 ] .
rotation 50-1-9 to 600-274-915  >> rotation: [ 50-1-9 ] -- [600-274-915 ] .
rotation 357-0-6 to 044-188-7  >> rotation: [ 357-0-6 ] -- [044-188-7 ] .
rotation 679-78-74  >> rotation: [ 679-78-74 ] .
rotation 4-5-207  >> rotation: [ 4-5-207 ] .
rotation 6-20-62  >> rotation: [ 6-20-62 ] .
rotation 76-707-10 to 33-1-351  >> rotation: [ 76-707-10 ] -- [33-1-351 ] .
rotation 267-076-9 to 6-686-946  >> rotation: [ 267-076-9 ] -- [6-686-946 ] .
rotation 2-533-249 to 93-4-4  >> rotation: [ 2-533-249 ] -- [93-4-4 ] .
rotation 080-893-81  >> rotation: [ 080-893-81 ] .
rotation 778-80-385  >> rotation: [ 778-80-385 ] .
rotation 521-158-98 to 0-46-39  >> rotation: [ 521-158-98 ] -- [0-46-39 ] .
rotation 371-4-598 to 21-37-8  >> rotation: [ 371-4-598 ] -- [21-37-8 ] .
rotation 3-00-23 to 08-9-43  >> rotation: [ 3-00-23 ] -- [08-9-43 ] .
rotation 007-3-0  >> rotation: [ 007-3-0 ] .
rotation 01-18-495  >> rotation: [ 01-18-495 ] .
rotation 79-6-99 to 076-46-09  >> rotation: [ 79-6-99 ] -- [076-46-09 ] .
rotation 7-4-977 to 238-3-024  >> rotation: [ 7-4-977 ] -- [238-3-024 ] .
rotation 35-37-141 to 0-944-53  >> rotation: [ 35-37-141 ] -- [0-944-53 ] .
rotation 593-25-63  >> rotation: [ 593-25-63 ] .
rotation 001-51-774  >> rotation: [ 001-51-774 ] .
rotation 2-34-15  >> rotation: [ 2-34-15 ] .
rotation 5-4-01  >> rotation: [ 5-4-01 ] .
rotation 5-958-513 to 98-5-7  >> rotation: [ 5-958-513 ] -- [98-5-7 ] .
rotation 06-243-2  >> rotation: [ 06-243-2 ] .
rotation 3-7-682 to 21-0-4  >> rotation: [ 3-7-682 ] -- [21-0-4 ] .
rotation 527-2-7 to 790-55-5  >> rotation: [ 527-2-7 ] -- [790-55-5 ] .
rotation 57-727-96  >> rotation: [ 57-727-96 ] .
rotation 791-6-37  >> rotation: [ 791-6-37 ] .
rotation 877-827-9  >> rotation: [ 877-827-9 ] .
rotation 68-6-06  >> rotation: [ 68-6-06 ] .
rotation 194-820-96  >> rotation: [ 194-820-96 ] .
rotation 095-903-79  >> rotation: [ 095-903-79 ] .
rotation 5-9-039  >> rotation: [ 5-9-039 ] .
rotation 27-14-289  >> rotation: [ 27-14-289 ] .
rotation 71-247-663  >> rotation: [ 71-247-663 ] .
rotation 3-1-41 to 02-8-768  >> rotation: [ 3-1-41 ] -- [02-8-768 ] .
rotation 521-6-281  >> rotation: [ 521-6-281 ] .
rotation 74-039-3 to 0-2-5  >> rotation: [ 74-039-3 ] -- [0-2-5 ] .
rotation 927-391-443 to 30-52-24  >> rotation: [ 927-391-443 ] -- [30-52-24 ] .
rotation 438-297-2 to 1-443-92  >> rotation: [ 438-297-2 ] -- [1-443-92 ] .
rotation 341-799-844  >> rotation: [ 341-799-844 ] .
rotation 94-3-309  >> rotation: [ 94-3-309 ] .
rotation 489-29-481 to 841-9-355  >> rotation: [ 489-29-481 ] -- [841-9-355 ] .
rotation 391-207-12  >> rotation: [ 391-207-12 ] .
rotation 4-30-335 to 8-1-4  >> rotation: [ 4-30-335 ] -- [8-1-4 ] .
rotation 95-854-61  >> rotation: [ 95-854-61 ] .
rotation 0-353-7  >> rotation: [ 0-353-7 ] .
rotation 727-230-3  >> rotation: [ 727-230-3 ] .
rotation 802-8-6 to 143-24-255  >> rotation: [ 802-8-6 ] -- [143-24-255 ] .
rotation 514-3-735 to 21-533-11  >> rotation: [ 514-3-735 ] -- [21-533-11 ] .
rotation 93-747-72 to 07-5-0  >> rotation: [ 93-747-72 ] -- [07-5-0 ] .
rotation 7-26-781  >> rotation: [ 7-26-781 ] .
rotation 308-321-4  >> rotation: [ 308-321-4 ] .
rotation 76-1-6  >> rotation: [ 76-1-6 ] .
rotation 8-7-5  >> rotation: [ 8-7-5 ] .
rotation 656-288-782 to 3-38-93  >> rotation: [ 656-288-782 ] -- [3-38-93 ] .
rotation 94-65-1  >> rotation: [ 94-65-1 ] .
rotation 03-21-9 to 37-7-17  >> rotation: [ 03-21-9 ] -- [37-7-17 ] .
rotation 886-13-34  >> rotation: [ 886-13-34 ] .
rotation 796-57-15  >> rotation: [ 796-57-15 ] .
rotation 72-2-1 to 56-48-4  >> rotation: [ 72-2-1 ] -- [56-48-4 ] .
rotation 940-178-4  >> rotation: [ 940-178-4 ] .
rotation 1-8-502  >> rotation: [ 1-8-502 ] .
rotation 2-683-975 to 0-86-7  >> rotation: [ 2-683-975 ] -- [0-86-7 ] .
rotation 72-9-11  >> rotation: [ 72-9-11 ] .
rotation 3-9-6  >> rotation: [ 3-9-6 ] .
rotation 039-5-0  >> rotation: [ 039-5-0 ] .
rotation 0-77-3  >> rotation: [ 0-77-3 ] .
rotation 563-6-8 to 100-8-25  >> rotation: [ 563-6-8 ] -- [100-8-25 ] .
rotation 21-91-77 to 1-2-44  >> rotation: [ 21-91-77 ] -- [1-2-44 ] .
rotation 8-0-036 to 41-002-24  >> rotation: [ 8-0-036 ] -- [41-002-24 ] .
rotation 3-389-02  >> rotation: [ 3-389-02 ] .
rotation 49-2-707 to 67-378-8  >> rotation: [ 49-2-707 ] -- [67-378-8 ] .
rotation 3-5-87 to 960-12-339  >> rotation: [ 3-5-87 ] -- [960-12-339 ] .
rotation 201-894-78 to 662-860-811  >> rotation: [ 201-894-78 ] -- [662-860-811 ] .
rotation 89-0-2 to 671-96-70  >> rotation: [ 89-0-2 ] -- [671-96-70 ] .
rotation 221-61-423  >> rotation: [ 221-61-423 ] .
rotation 032-38-85 to 9-7-482  >> rotation: [ 032-38-85 ] -- [9-7-482 ] .
rotation 7-27-61 to 3-02-621  >> rotation: [ 7-27-61 ] -- [3-02-621 ] .
rotation 887-8-767 to 9-0-87  >> rotation: [ 887-8-767 ] -- [9-0-87 ] .
rotation 83-99-69  >> rotation: [ 83-99-69 ] .
rotation 84-6-7 to 25-545-31  >> rotation: [ 84-6-7 ] -- [25-545-31 ] .
rotation 559-22-4  >> rotation: [ 559-22-4 ] .
rotation 78-8-8  >> rotation: [ 78-8-8 ] .
rotation 63-63-8  >> rotation: [ 63-63-8 ] .
rotation 6-9-193 to 152-88-81  >> rotation: [ 6-9-193 ] -- [152-88-81 ] .
rotation 68-8-77  >> rotation: [ 68-8-77 ] .
rotation 26-727-6 to 02-951-9  >> rotation: [ 26-727-6 ] -- [02-951-9 ] .
rotation 885-92-470 to 712-610-07  >> rotation: [ 885-92-470 ] -- [712-610-07 ] .
rotation 08-94-35  >> rotation: [ 08-94-35 ] .
rotation 71-696-93 to 300-00-78  >> rotation: [ 71-696-93 ] -- [300-00-78 ] .
rotation 8-643-5  >> rotation: [ 8-643-5 ] .
rotation 0-6-43 to 65-374-045  >> rotation: [ 0-6-43 ] -- [65-374-045 ] .
rotation 3-59-2 to 028-805-47  >> rotation: [ 3-59-2 ] -- [028-805-47 ] .
rotation 37-76-88 to 834-02-1  >> rotation: [ 37-76-88 ] -- [834-02-1 ] .
rotation 141-4-798  >> rotation: [ 141-4-798 ] .
rotation 8-971-8  >> rotation: [ 8-971-8 ] .
rotation 607-94-8 to 682-5-0  >> rotation: [ 607-94-8 ] -- [682-5-0 ] .
rotation 15-1-402  >> rotation: [ 15-1-402 ] .
rotation 550-19-51  >> rotation: [ 550-19-51 ] .
rotation 13-01-5 to 46-032-5  >> rotation: [ 13-01-5 ] -- [46-032-5 ] .
rotation 8-68-306  >> rotation: [ 8-68-306 ] .
rotation 8-46-13 to 89-2-73  >> rotation: [ 8-46-13 ] -- [89-2-73 ] .
rotation 4-97-30 to 3-3-40  >> rotation: [ 4-97-30 ] -- [3-3-40 ] .
rotation 999-24-2 to 01-09-2  >> rotation: [ 999-24-2 ] -- [01-09-2 ] .
rotation 5-34-7  >> rotation: [ 5-34-7 ] .
rotation 74-6-81 to 87-50-6  >> rotation: [ 74-6-81 ] -- [87-50-6 ] .
rotation 2-536-0  >> rotation: [ 2-536-0 ] .
rotation 372-726-1  >> rotation: [ 372-726-1 ] .
rotation 8-47-62  >> rotation: [ 8-47-62 ] .
rotation 271-6-179  >> rotation: [ 271-6-179 ] .
rotation 164-199-081 to 117-016-68  >> rotation: [ 164-199-081 ] -- [117-016-68 ] .
rotation 168-4-723 to 3-01-119  >> rotation: [ 168-4-723 ] -- [3-01-119 ] .
rotation 29-60-3 to 069-80-38  >> rotation: [ 29-60-3 ] -- [069-80-38 ] .
rotation 48-689-214  >> rotation: [ 48-689-214 ] .
rotation 613-214-70  >> rotation: [ 613-214-70 ] .
rotation 5-530-205  >> rotation: [ 5-530-205 ] .
rotation 8-250-1  >> rotation: [ 8-250-1 ] .
rotation 690-45-887 to 780-6-1  >> rotation: [ 690-45-887 ] -- [780-6-1 ] .
rotation 499-3-4  >> rotation: [ 499-3-4 ] .
rotation 13-28-7  >> rotation: [ 13-28-7 ] .
rotation 0-6-45  >> rotation: [ 0-6-45 ] .
rotation 5-568-285  >> rotation: [ 5-568-285 ] .
rotation 915-087-868  >> rotation: [ 915-087-868 ] .
rotation 385-785-88  >> rotation: [ 385-785-88 ] .
rotation 094-854-2 to 0-12-39  >> rotation: [ 094-854-2 ] -- [0-12-39 ] .
rotation 1-2-2 to 6-84-882  >> rotation: [ 1-2-2 ] -- [6-84-882 ] .
